vélo;utilisateur;depart;heure départ;arrivée;heure arrivée
756;474;4;2010-11-28T19:07:57;158;2010-11-29T03:57:55
384;120;160;2010-11-28T19:12:36;68;2010-12-02T11:11:07
1891;49;92;2010-11-28T19:25:00;119;2010-12-01T00:17:08
812;222;158;2010-11-28T19:41:40;9;2010-11-30T10:18:51
312;455;133;2010-11-28T19:44:04;103;2010-12-01T11:29:06
1577;151;125;2010-11-28T19:49:42;26;2010-12-01T05:05:42
271;226;48;2010-11-28T19:55:58;36;2010-12-01T10:47:38
1801;437;149;2010-11-28T20:01:09;92;2010-11-29T18:22:57
1830;145;167;2010-11-28T20:09:45;31;2010-11-28T22:57:17
1917;139;57;2010-11-28T20:19:09;32;2010-11-29T11:00:15
880;449;94;2010-11-28T20:40:54;8;2010-12-03T04:53:10
534;198;170;2010-11-28T20:46:52;169;2010-12-12T21:49:11
1401;269;52;2010-11-28T20:55:10;56;2010-11-29T03:18:46
4;349;138;2010-11-28T21:02:38;76;2010-12-01T02:44:09
1042;232;157;2010-11-28T21:07:06;71;2010-12-04T09:20:18
221;381;44;2010-11-28T21:33:16;6;2010-12-03T19:23:36
403;136;146;2010-11-28T21:39:21;57;2010-11-30T18:40:34
821;141;159;2010-11-28T21:54:26;116;2010-12-02T02:21:53
214;67;60;2010-11-28T22:00:25;155;2010-11-30T17:21:40
1540;119;47;2010-11-28T22:08:08;40;2010-12-10T09:30:42
1321;102;56;2010-11-28T22:10:59;166;2010-11-28T22:45:01
1115;37;64;2010-11-28T22:26:29;90;2010-11-29T15:23:13
899;26;18;2010-11-28T22:35:49;156;2010-11-29T20:13:15
1578;50;28;2010-11-28T23:13:52;78;2010-12-02T12:52:30
738;473;25;2010-11-28T23:21:54;163;2010-11-29T19:28:12
589;91;9;2010-11-28T23:28:46;19;2010-12-10T16:22:26
1845;47;95;2010-11-28T23:38:26;70;2010-12-03T21:06:39
245;96;23;2010-11-28T23:59:53;134;2010-11-29T17:07:01
820;132;40;2010-11-29T00:35:33;148;2010-11-30T15:09:50
861;45;72;2010-11-29T00:47:52;144;2010-12-01T08:46:17
1316;291;49;2010-11-29T01:18:01;81;2010-11-29T07:36:02
1454;154;41;2010-11-29T01:31:29;72;2010-12-01T20:41:35
1218;12;99;2010-11-29T01:39:47;178;2010-11-29T10:21:04
229;111;96;2010-11-29T01:49:13;119;2010-12-04T23:10:01
100;228;136;2010-11-29T01:57:20;149;2010-12-04T06:36:15
1864;116;11;2010-11-29T02:06:27;5;2010-12-03T10:43:10
1542;186;108;2010-11-29T02:23:02;68;2010-12-02T03:22:36
273;82;50;2010-11-29T02:32:32;126;2010-12-08T11:22:35
1497;464;35;2010-11-29T02:40:11;98;2010-12-03T03:23:33
280;326;160;2010-11-29T02:48:05;111;2010-11-30T14:22:41
1880;182;30;2010-11-29T02:55:42;87;2010-11-29T15:53:54
1875;491;168;2010-11-29T03:03:30;113;2010-12-02T19:12:10
1599;180;40;2010-11-29T03:09:33;114;2010-11-30T16:10:05
1447;493;76;2010-11-29T03:15:20;126;2010-12-01T18:27:18
1613;418;37;2010-11-29T03:34:20;70;2010-12-01T04:51:06
1259;271;21;2010-11-29T03:44:59;26;2010-12-06T10:01:33
734;452;23;2010-11-29T03:52:25;125;2010-12-08T01:00:06
1133;235;133;2010-11-29T04:00:40;102;2010-12-07T05:21:05
1988;458;103;2010-11-29T04:26:27;63;2010-12-12T04:47:23
807;13;161;2010-11-29T04:33:57;132;2010-11-29T23:57:02
1826;474;89;2010-11-29T04:38:06;40;2010-12-02T17:26:38
1814;438;160;2010-11-29T04:59:13;33;2010-11-30T07:12:33
1733;315;39;2010-11-29T05:06:47;87;2010-12-01T10:07:43
1152;140;11;2010-11-29T06:00:48;49;2010-12-07T04:16:59
379;323;9;2010-11-29T06:10:36;164;2010-12-02T12:30:40
107;56;48;2010-11-29T06:19:44;117;2010-12-01T00:11:23
533;23;86;2010-11-29T06:29:38;41;2010-12-07T08:47:23
1686;237;49;2010-11-29T06:34:25;98;2010-11-30T23:18:55
1671;481;144;2010-11-29T06:41:03;11;2010-12-02T08:52:00
1983;282;84;2010-11-29T06:47:13;12;2010-12-06T06:31:29
1633;344;8;2010-11-29T06:56:09;108;2010-12-01T19:01:01
1536;236;137;2010-11-29T07:01:25;155;2010-12-03T06:41:50
656;255;109;2010-11-29T07:07:42;96;2010-11-29T22:59:05
556;484;43;2010-11-29T07:19:03;47;2010-11-30T05:49:47
193;84;9;2010-11-29T07:27:22;57;2010-12-05T08:47:44
1008;446;116;2010-11-29T07:42:00;59;2010-11-30T04:00:22
935;98;36;2010-11-29T07:51:46;23;2010-11-29T22:06:38
1656;469;102;2010-11-29T08:26:50;59;2010-11-30T01:24:44
1215;371;52;2010-11-29T08:29:21;69;2010-11-29T16:36:42
1888;489;2;2010-11-29T08:43:57;75;2010-12-02T20:01:26
396;413;168;2010-11-29T08:52:24;146;2010-11-29T12:46:10
1006;490;91;2010-11-29T08:56:46;87;2010-12-01T03:11:07
129;292;10;2010-11-29T09:11:57;93;2010-12-02T14:01:51
449;410;177;2010-11-29T09:20:58;114;2010-11-29T16:14:40
869;224;160;2010-11-29T09:32:51;13;2010-11-29T20:55:19
465;169;123;2010-11-29T10:05:37;59;2010-12-06T05:41:54
990;467;114;2010-11-29T10:09:08;13;2010-11-30T00:25:38
613;4;78;2010-11-29T10:16:20;94;2010-12-01T07:28:49
376;400;103;2010-11-29T10:31:04;87;2010-12-02T14:50:55
893;135;166;2010-11-29T10:37:28;157;2010-12-08T17:08:10
1874;148;89;2010-11-29T10:46:35;158;2010-12-03T19:42:28
143;378;14;2010-11-29T10:56:14;118;2010-11-29T12:01:28
606;10;156;2010-11-29T11:13:14;117;2010-11-29T22:44:56
1996;362;99;2010-11-29T11:16:40;85;2010-11-30T13:38:24
1707;468;4;2010-11-29T11:52:27;168;2010-12-01T08:21:55
1256;317;69;2010-11-29T12:17:19;131;2010-12-05T01:23:27
464;164;178;2010-11-29T12:25:00;44;2010-12-02T05:46:04
1208;12;88;2010-11-29T12:30:12;2;2010-11-30T16:59:19
1989;338;134;2010-11-29T12:37:24;173;2010-11-29T13:59:43
1705;194;100;2010-11-29T12:50:19;7;2010-12-01T06:22:35
1815;63;142;2010-11-29T12:51:59;1;2010-12-05T11:06:48
36;149;86;2010-11-29T12:56:32;89;2010-11-29T14:22:13
195;115;109;2010-11-29T13:08:27;140;2010-12-01T06:10:38
294;314;88;2010-11-29T13:14:51;120;2010-11-30T18:33:02
1796;264;131;2010-11-29T13:18:59;13;2010-12-03T23:52:42
1837;267;166;2010-11-29T13:29:20;110;2010-12-10T11:35:31
998;103;64;2010-11-29T13:36:26;70;2010-11-30T09:48:02
614;183;10;2010-11-29T14:04:15;41;2010-11-30T12:14:41
851;29;113;2010-11-29T14:06:11;90;2010-11-30T06:54:09
1013;201;35;2010-11-29T14:15:03;49;2010-11-30T07:30:40
36;54;89;2010-11-29T14:29:26;0;2010-11-30T10:37:30
1274;44;173;2010-11-29T14:39:26;175;2010-11-29T19:05:42
1941;420;70;2010-11-29T15:01:08;65;2010-11-29T16:40:43
1795;373;154;2010-11-29T15:09:58;7;2010-12-04T02:58:20
1949;73;62;2010-11-29T15:17:03;128;2010-12-01T08:40:16
764;347;102;2010-11-29T15:19:50;124;2010-12-03T07:13:24
343;170;87;2010-11-29T15:30:56;68;2010-12-01T21:14:18
160;157;80;2010-11-29T15:39:28;107;2010-12-01T14:22:32
637;496;90;2010-11-29T16:00:44;153;2010-12-02T04:13:14
888;90;161;2010-11-29T16:08:37;42;2010-11-30T04:08:12
1658;36;129;2010-11-29T16:20:49;28;2010-12-05T18:45:46
1523;308;155;2010-11-29T16:29:21;43;2010-11-30T17:29:36
306;163;34;2010-11-29T16:55:50;1;2010-12-07T00:43:01
742;251;178;2010-11-29T17:01:39;172;2010-12-02T00:44:09
1643;426;1;2010-11-29T17:19:11;25;2010-12-03T00:50:41
1994;357;39;2010-11-29T17:28:03;20;2010-12-02T21:45:18
1159;37;77;2010-11-29T17:37:14;144;2010-12-01T14:29:32
383;168;90;2010-11-29T17:48:44;0;2010-12-02T16:51:32
321;203;130;2010-11-29T18:10:52;131;2010-11-30T19:04:13
1263;394;120;2010-11-29T18:16:22;89;2010-12-03T01:05:24
508;38;5;2010-11-29T18:30:22;104;2010-12-02T06:46:31
141;193;9;2010-11-29T18:37:46;88;2010-11-30T00:59:53
168;252;127;2010-11-29T18:46:50;126;2010-11-30T16:37:34
1852;143;144;2010-11-29T18:50:52;89;2010-11-30T07:09:56
1244;158;89;2010-11-29T18:58:40;151;2010-12-02T03:46:54
79;207;25;2010-11-29T19:19:20;46;2010-12-06T00:32:28
1505;456;63;2010-11-29T19:30:22;8;2010-11-30T06:31:12
1933;205;114;2010-11-29T19:38:54;134;2010-11-30T01:48:58
388;174;125;2010-11-29T19:53:48;40;2010-11-30T21:35:43
140;313;81;2010-11-29T20:16:19;79;2010-12-01T00:37:32
1987;297;137;2010-11-29T20:25:07;134;2010-11-29T23:24:22
1334;338;47;2010-11-29T20:28:30;20;2010-12-10T03:22:40
1174;280;97;2010-11-29T20:37:07;155;2010-11-30T20:42:33
445;404;46;2010-11-29T20:43:45;137;2010-11-30T14:47:28
1787;213;176;2010-11-29T20:46:48;125;2010-12-01T02:00:30
1806;246;33;2010-11-29T21:04:52;103;2010-12-02T12:44:24
466;239;76;2010-11-29T21:07:53;30;2010-12-02T10:07:51
1624;328;144;2010-11-29T21:14:09;27;2010-11-30T03:55:47
1663;476;29;2010-11-29T21:22:01;93;2010-12-01T15:52:35
119;494;0;2010-11-29T21:47:42;80;2010-11-30T06:46:35
289;182;18;2010-11-29T21:54:07;76;2010-12-03T14:42:34
1131;68;59;2010-11-29T21:56:51;166;2010-11-30T10:43:53
454;434;153;2010-11-29T22:12:18;34;2010-11-30T07:18:14
787;331;102;2010-11-29T22:18:54;150;2010-11-30T08:37:01
1121;329;56;2010-11-29T22:25:09;87;2010-12-03T01:42:48
248;316;111;2010-11-29T22:33:53;121;2010-12-03T03:00:08
97;318;65;2010-11-29T22:51:50;22;2010-12-01T14:01:44
1038;270;29;2010-11-29T22:53:52;61;2010-12-01T20:24:17
1194;441;45;2010-11-29T23:15:07;16;2010-12-01T00:58:36
1028;224;169;2010-11-29T23:31:22;87;2010-12-01T01:04:10
537;114;113;2010-11-29T23:38:04;123;2010-12-05T00:36:17
1821;301;132;2010-11-29T23:43:53;169;2010-11-30T10:51:17
277;195;119;2010-11-30T00:01:19;86;2010-12-03T03:51:09
1931;413;72;2010-11-30T00:09:12;162;2010-12-04T21:55:03
146;126;117;2010-11-30T00:18:36;142;2010-12-02T14:59:15
1067;1000495;145;2010-11-30T00:34:23;177;2010-12-05T15:44:47
208;420;141;2010-11-30T00:37:44;173;2010-12-03T16:35:29
1776;319;84;2010-11-30T00:44:22;107;2010-12-03T16:22:55
257;81;120;2010-11-30T00:50:57;148;2010-11-30T18:23:54
1491;102;174;2010-11-30T01:03:40;3;2010-12-02T11:33:51
293;139;32;2010-11-30T01:22:10;98;2010-11-30T22:38:48
560;375;65;2010-11-30T01:31:21;95;2010-12-02T06:18:07
1413;337;146;2010-11-30T01:55:31;59;2010-12-04T04:25:52
1785;1000491;127;2010-11-30T02:09:09;141;2010-11-30T19:01:38
1840;360;112;2010-11-30T02:14:23;20;2010-12-03T12:36:48
1434;302;69;2010-11-30T02:20:57;14;2010-12-04T22:27:00
1391;20;22;2010-11-30T02:24:34;117;2010-12-02T00:30:40
897;10;149;2010-11-30T02:36:59;53;2010-11-30T19:49:51
1268;88;98;2010-11-30T02:44:41;163;2010-11-30T12:24:29
1955;297;154;2010-11-30T02:51:03;16;2010-11-30T18:34:53
432;421;64;2010-11-30T03:03:23;164;2010-12-03T15:25:48
49;291;112;2010-11-30T03:10:57;133;2010-12-01T22:27:50
1306;311;18;2010-11-30T03:12:53;162;2010-11-30T12:59:11
1610;24;23;2010-11-30T03:26:35;11;2010-12-03T21:46:12
1641;256;50;2010-11-30T03:33:42;12;2010-12-22T14:08:18
159;61;175;2010-11-30T03:40:43;117;2010-12-03T09:35:07
1111;366;47;2010-11-30T03:44:06;89;2010-12-03T11:28:29
1278;419;86;2010-11-30T04:04:49;74;2010-12-02T11:39:47
1055;276;83;2010-11-30T04:16:06;77;2010-12-07T06:53:10
634;18;101;2010-11-30T04:27:48;100;2010-11-30T16:27:32
691;398;170;2010-11-30T04:34:38;131;2010-12-07T00:56:25
1709;15;104;2010-11-30T04:43:13;21;2010-12-02T06:55:27
16;443;103;2010-11-30T04:54:09;41;2010-12-04T19:03:44
941;376;85;2010-11-30T04:56:32;47;2010-12-02T17:37:27
1956;137;57;2010-11-30T05:05:48;61;2010-12-01T13:26:04
1063;325;112;2010-11-30T05:19:09;49;2010-12-03T11:44:32
757;193;167;2010-11-30T05:28:54;46;2010-12-03T01:12:13
1052;133;70;2010-11-30T05:32:19;60;2010-11-30T21:20:55
98;450;64;2010-11-30T05:37:19;143;2010-12-01T21:00:04
650;410;145;2010-11-30T05:58:38;30;2010-11-30T13:22:13
390;94;108;2010-11-30T06:05:43;82;2010-12-04T05:01:11
692;97;177;2010-11-30T06:09:44;123;2010-12-02T03:04:44
1204;130;15;2010-11-30T06:14:27;40;2010-12-02T07:21:27
1162;55;106;2010-11-30T06:18:11;170;2010-12-02T15:26:57
166;482;132;2010-11-30T06:27:48;37;2010-11-30T09:34:42
1974;211;44;2010-11-30T06:37:34;19;2010-12-03T04:13:43
1277;42;16;2010-11-30T06:59:48;42;2010-12-01T19:46:01
370;149;101;2010-11-30T07:05:56;112;2010-11-30T09:22:33
1119;488;57;2010-11-30T07:15:35;21;2010-11-30T12:47:53
1880;461;87;2010-11-30T07:22:34;102;2010-12-01T14:13:32
1145;406;83;2010-11-30T07:25:43;20;2010-12-06T03:13:54
1574;122;97;2010-11-30T07:33:28;144;2010-11-30T12:52:16
380;386;168;2010-11-30T07:40:23;119;2010-11-30T17:49:55
95;303;35;2010-11-30T07:47:46;95;2010-11-30T15:16:19
743;467;22;2010-11-30T07:54:07;133;2010-12-02T01:15:57
1810;436;128;2010-11-30T08:12:01;127;2010-12-19T10:06:50
1691;432;58;2010-11-30T08:24:49;164;2010-12-01T04:11:18
1581;230;151;2010-11-30T08:27:08;152;2010-12-03T09:30:49
1669;231;138;2010-11-30T08:46:10;4;2010-12-01T21:28:59
1863;266;50;2010-11-30T08:58:29;112;2010-12-05T21:43:48
1074;433;164;2010-11-30T09:01:54;15;2010-12-04T18:59:21
1309;35;121;2010-11-30T09:17:05;62;2010-12-08T00:04:31
1912;44;7;2010-11-30T09:28:25;154;2010-12-03T05:48:08
1953;495;125;2010-11-30T09:39:01;84;2010-12-08T23:34:56
173;304;140;2010-11-30T09:49:58;53;2010-12-07T08:24:11
954;363;103;2010-11-30T10:01:34;84;2010-12-02T17:40:13
12;76;151;2010-11-30T10:03:43;47;2010-12-01T08:02:09
1685;3;174;2010-11-30T10:06:55;88;2010-11-30T13:19:08
82;364;153;2010-11-30T10:13:33;22;2010-12-02T07:49:07
416;13;91;2010-11-30T11:03:31;92;2010-12-02T06:05:39
1347;350;133;2010-11-30T11:09:18;94;2010-11-30T21:45:17
1510;356;40;2010-11-30T11:24:19;76;2010-12-01T12:38:57
656;60;96;2010-11-30T11:39:26;87;2010-12-01T05:10:16
1887;395;72;2010-11-30T11:47:35;58;2010-12-05T15:00:49
202;340;7;2010-11-30T11:53:40;140;2010-12-02T02:47:29
1556;438;148;2010-11-30T12:01:26;143;2010-12-10T13:09:22
38;21;173;2010-11-30T12:11:54;25;2010-12-03T20:21:04
878;249;122;2010-11-30T12:17:31;19;2010-12-02T21:29:06
342;352;13;2010-11-30T12:20:00;95;2010-11-30T22:24:12
1906;167;6;2010-11-30T12:22:26;157;2010-11-30T15:41:42
354;149;132;2010-11-30T12:27:49;170;2010-11-30T16:00:40
218;208;126;2010-11-30T12:36:10;37;2010-12-01T09:27:26
1015;388;73;2010-11-30T12:44:13;48;2010-11-30T22:46:01
1513;1;151;2010-11-30T12:45:56;135;2010-12-01T09:01:14
790;165;22;2010-11-30T13:44:20;149;2010-12-03T22:13:20
1489;321;66;2010-11-30T13:49:21;141;2010-12-02T20:17:36
1237;108;94;2010-11-30T14:05:30;65;2010-12-01T06:51:50
651;294;168;2010-11-30T14:07:29;146;2010-12-01T20:18:55
1690;484;177;2010-11-30T14:28:08;43;2010-12-02T01:24:12
928;354;64;2010-11-30T14:32:53;140;2010-12-09T05:11:17
1612;178;66;2010-11-30T14:39:20;37;2010-12-12T05:00:17
99;328;59;2010-11-30T14:51:07;35;2010-12-03T01:14:46
811;88;3;2010-11-30T14:56:51;136;2010-12-01T08:28:31
63;125;12;2010-11-30T15:02:54;147;2010-12-03T06:05:25
1672;392;79;2010-11-30T15:05:59;163;2010-12-03T02:17:53
1384;462;112;2010-11-30T15:25:30;133;2010-12-03T05:06:29
604;262;36;2010-11-30T15:34:40;35;2010-12-04T05:38:13
463;359;133;2010-11-30T15:44:03;29;2010-12-01T18:44:35
1115;403;90;2010-11-30T15:54:12;35;2010-12-03T08:13:39
1505;117;8;2010-11-30T16:18:19;102;2010-12-01T13:20:25
409;160;41;2010-11-30T16:20:53;134;2010-12-03T04:59:39
1741;69;106;2010-11-30T16:35:46;78;2010-12-01T02:32:35
105;293;135;2010-11-30T16:49:42;6;2010-12-02T09:41:35
598;92;107;2010-11-30T17:18:40;28;2010-12-08T01:32:33
285;312;12;2010-11-30T17:25:38;163;2010-12-08T19:11:15
663;460;98;2010-11-30T17:34:21;35;2010-12-04T01:24:25
149;145;104;2010-11-30T17:40:12;117;2010-12-01T02:35:59
1582;128;137;2010-11-30T17:58:13;127;2010-12-04T14:21:12
319;112;86;2010-11-30T18:01:18;95;2010-12-07T03:47:23
1919;416;88;2010-11-30T18:04:54;168;2010-12-02T15:30:50
436;457;81;2010-11-30T18:14:12;15;2010-12-01T11:05:21
1307;253;0;2010-11-30T18:42:47;21;2010-12-01T05:33:38
272;247;57;2010-11-30T18:51:03;24;2010-12-03T04:06:05
1807;138;111;2010-11-30T19:12:06;167;2010-12-02T07:27:41
1937;488;32;2010-11-30T19:14:05;166;2010-12-10T14:26:16
503;223;93;2010-11-30T19:19:00;82;2010-12-01T02:10:07
805;100;101;2010-11-30T19:27:10;164;2010-12-04T05:06:10
1283;175;89;2010-11-30T19:29:51;63;2010-12-01T23:34:44
18;492;22;2010-11-30T19:47:05;96;2010-12-01T17:03:11
59;414;175;2010-11-30T19:58:53;84;2010-12-03T21:29:38
956;440;120;2010-11-30T20:04:42;120;2010-12-08T10:40:00
1802;482;51;2010-11-30T20:12:45;174;2010-12-01T04:14:08
725;150;41;2010-11-30T20:18:36;152;2010-11-30T20:59:08
297;171;119;2010-11-30T20:25:14;142;2010-12-04T11:39:10
1583;67;13;2010-11-30T20:30:20;44;2010-12-06T02:25:24
1228;118;66;2010-11-30T20:52:11;69;2010-12-03T10:50:11
1183;70;110;2010-11-30T21:04:12;133;2010-12-03T23:45:12
1496;33;105;2010-11-30T21:11:55;29;2010-12-02T07:31:31
1148;475;30;2010-11-30T21:27:56;118;2010-12-06T14:21:41
227;333;17;2010-11-30T21:49:15;66;2010-12-04T05:49:16
1379;378;25;2010-11-30T21:55:29;156;2010-12-06T08:22:19
1030;412;24;2010-11-30T22:00:12;151;2010-12-04T13:26:58
1351;285;172;2010-11-30T22:03:26;173;2010-12-01T07:03:13
513;233;115;2010-11-30T22:11:42;15;2010-12-01T05:58:22
1636;473;25;2010-11-30T22:17:54;129;2010-12-02T03:16:43
1572;275;115;2010-11-30T22:26:47;45;2010-12-01T10:20:53
986;105;47;2010-11-30T22:31:57;114;2010-12-01T14:11:17
5;500;78;2010-11-30T22:34:15;48;2010-12-01T07:00:13
1298;185;54;2010-11-30T22:55:27;101;2010-12-02T23:14:54
166;122;37;2010-11-30T23:03:13;91;2010-12-01T17:11:41
1264;250;173;2010-11-30T23:09:32;160;2010-12-05T05:10:14
75;83;176;2010-11-30T23:13:55;34;2010-12-02T21:36:22
520;390;157;2010-11-30T23:26:43;152;2010-12-02T01:11:35
1950;297;124;2010-11-30T23:36:00;83;2010-12-01T07:11:46
1855;203;87;2010-11-30T23:43:25;18;2010-12-01T03:35:59
1541;415;37;2010-11-30T23:52:07;133;2010-12-02T13:51:29
1593;197;151;2010-11-30T23:54:09;67;2010-12-02T11:52:07
1031;1000491;168;2010-12-01T00:22:45;93;2010-12-04T01:15:27
1794;216;77;2010-12-01T00:31:33;14;2010-12-02T14:30:21
1171;192;158;2010-12-01T00:46:34;107;2010-12-02T13:02:02
662;310;156;2010-12-01T01:12:47;84;2010-12-01T12:42:05
1527;29;167;2010-12-01T01:22:25;33;2010-12-03T15:37:18
371;57;119;2010-12-01T01:32:52;150;2010-12-03T13:49:06
586;274;28;2010-12-01T01:42:07;115;2010-12-06T22:28:26
981;352;5;2010-12-01T02:04:24;66;2010-12-02T19:38:36
1844;205;43;2010-12-01T02:08:10;129;2010-12-03T18:06:36
1906;34;157;2010-12-01T02:27:03;11;2010-12-03T14:29:21
527;451;57;2010-12-01T03:20:12;87;2010-12-04T11:12:52
767;201;93;2010-12-01T03:28:56;139;2010-12-01T13:10:32
1001;103;101;2010-12-01T03:44:38;45;2010-12-07T03:11:50
1155;133;66;2010-12-01T03:46:42;16;2010-12-03T10:30:23
10;217;175;2010-12-01T03:55:07;59;2010-12-07T22:48:17
362;240;51;2010-12-01T03:57:33;109;2010-12-06T12:11:41
1426;307;169;2010-12-01T04:00:35;150;2010-12-03T14:58:54
486;81;137;2010-12-01T04:02:51;27;2010-12-03T06:08:55
822;497;37;2010-12-01T04:09:04;13;2010-12-04T02:08:51
1464;387;25;2010-12-01T04:16:37;128;2010-12-01T20:00:44
1928;75;7;2010-12-01T04:19:35;80;2010-12-02T10:33:30
1459;161;59;2010-12-01T04:29:50;143;2010-12-02T13:17:15
299;331;33;2010-12-01T04:37:07;167;2010-12-03T01:10:30
65;99;73;2010-12-01T04:43:31;85;2010-12-02T10:36:36
562;10;22;2010-12-01T04:53:35;141;2010-12-05T09:12:39
1081;229;16;2010-12-01T04:56:07;147;2010-12-04T08:14:28
771;104;169;2010-12-01T05:01:30;106;2010-12-02T08:48:38
1386;466;159;2010-12-01T05:19:57;82;2010-12-02T22:37:14
1086;499;86;2010-12-01T05:39:15;125;2010-12-08T02:29:31
1480;166;9;2010-12-01T05:48:53;111;2010-12-06T13:36:32
1084;370;164;2010-12-01T06:00:47;128;2010-12-03T07:09:24
1129;16;146;2010-12-01T06:08:40;4;2010-12-04T17:11:32
1972;242;20;2010-12-01T06:14:38;55;2010-12-02T21:07:18
650;1000492;30;2010-12-01T06:38:51;72;2010-12-04T19:39:49
1885;260;122;2010-12-01T06:47:54;70;2010-12-03T19:21:00
1557;108;31;2010-12-01T07:17:37;143;2010-12-04T02:12:00
1938;377;123;2010-12-01T07:19:35;65;2010-12-02T02:28:22
1070;309;112;2010-12-01T07:45:52;12;2010-12-01T22:58:18
1136;396;74;2010-12-01T07:57:38;115;2010-12-01T10:56:00
220;210;6;2010-12-01T08:06:57;167;2010-12-02T01:32:47
1907;80;116;2010-12-01T08:12:42;19;2010-12-01T15:59:48
1924;411;48;2010-12-01T08:31:25;19;2010-12-04T02:53:55
352;107;118;2010-12-01T08:52:17;12;2010-12-01T11:36:19
447;285;61;2010-12-01T08:54:40;170;2010-12-01T22:47:06
1119;12;21;2010-12-01T09:07:41;112;2010-12-01T22:42:43
47;1000497;178;2010-12-01T09:10:47;174;2010-12-08T21:14:39
1354;32;104;2010-12-01T09:16:28;76;2010-12-02T04:46:50
855;123;91;2010-12-01T09:22:55;71;2010-12-17T16:43:24
1095;314;82;2010-12-01T09:33:26;88;2010-12-06T14:54:12
542;73;85;2010-12-01T09:42:44;107;2010-12-01T15:37:12
1850;222;123;2010-12-01T09:49:56;87;2010-12-03T03:08:16
1511;501;83;2010-12-01T09:59:46;123;2010-12-01T19:31:53
321;429;131;2010-12-01T10:17:38;105;2010-12-01T11:52:00
1254;427;40;2010-12-01T10:27:48;108;2010-12-07T04:08:51
1048;248;178;2010-12-01T10:37:46;165;2010-12-03T04:17:03
1128;308;166;2010-12-01T10:52:53;60;2010-12-05T00:52:47
124;252;157;2010-12-01T11:10:43;91;2010-12-02T00:21:15
1732;189;99;2010-12-01T11:19:50;154;2010-12-01T17:47:30
1465;320;48;2010-12-01T11:46:34;175;2010-12-06T16:43:20
1896;225;86;2010-12-01T11:55:47;25;2010-12-08T03:30:56
407;253;117;2010-12-01T12:01:30;33;2010-12-03T21:23:03
1665;194;36;2010-12-01T12:07:04;142;2010-12-01T20:07:50
499;227;82;2010-12-01T12:17:47;95;2010-12-01T16:44:35
958;124;97;2010-12-01T12:27:22;79;2010-12-02T05:25:58
1771;223;29;2010-12-01T12:34:31;166;2010-12-03T11:33:11
946;457;59;2010-12-01T12:58:43;67;2010-12-01T23:59:05
239;109;74;2010-12-01T13:35:02;125;2010-12-01T15:02:08
1349;1;31;2010-12-01T13:53:17;167;2010-12-06T05:50:28
1357;348;46;2010-12-01T14:37:23;171;2010-12-05T01:53:26
115;60;43;2010-12-01T14:43:23;87;2010-12-03T07:49:39
399;86;140;2010-12-01T14:45:16;62;2010-12-05T04:48:47
1109;184;104;2010-12-01T14:47:43;176;2010-12-01T14:49:42
913;145;127;2010-12-01T14:55:25;48;2010-12-07T01:47:12
1507;455;50;2010-12-01T15:00:20;166;2010-12-06T15:24:15
540;22;108;2010-12-01T15:06:50;156;2010-12-06T04:08:04
1790;456;12;2010-12-01T15:12:58;97;2010-12-05T19:52:56
482;258;20;2010-12-01T15:21:27;170;2010-12-01T15:45:38
1219;153;63;2010-12-01T15:26:20;32;2010-12-02T20:30:15
741;303;32;2010-12-01T15:30:27;30;2010-12-02T16:00:22
1482;269;111;2010-12-01T16:04:20;4;2010-12-02T05:12:20
476;301;172;2010-12-01T16:22:41;168;2010-12-03T00:59:12
593;37;129;2010-12-01T16:29:59;67;2010-12-04T22:50:07
1174;504;155;2010-12-01T16:33:03;83;2010-12-01T17:32:33
1867;208;10;2010-12-01T16:36:02;73;2010-12-01T21:31:18
1591;115;18;2010-12-01T17:20:22;106;2010-12-01T17:55:17
1103;101;169;2010-12-01T17:28:20;132;2010-12-03T02:33:12
1478;90;141;2010-12-01T17:34:42;115;2010-12-05T08:16:27
367;122;160;2010-12-01T17:44:20;97;2010-12-07T19:20:34
1772;98;145;2010-12-01T17:51:15;167;2010-12-04T13:17:37
591;482;112;2010-12-01T17:58:56;38;2010-12-03T23:37:39
18;500;96;2010-12-01T18:10:08;157;2010-12-01T22:17:52
1640;89;54;2010-12-01T18:19:48;76;2010-12-02T14:28:07
389;136;69;2010-12-01T18:29:21;20;2010-12-04T14:44:28
1739;353;152;2010-12-01T18:32:38;83;2010-12-02T19:30:05
1637;446;86;2010-12-01T18:35:43;174;2010-12-02T02:06:07
513;265;15;2010-12-01T18:53:29;14;2010-12-06T11:41:47
550;444;170;2010-12-01T19:07:38;151;2010-12-01T20:30:47
199;346;21;2010-12-01T19:12:17;108;2010-12-02T09:10:09
871;96;170;2010-12-01T19:16:46;130;2010-12-01T23:08:08
1959;179;95;2010-12-01T19:37:16;112;2010-12-07T23:17:17
1409;297;51;2010-12-01T19:52:42;150;2010-12-02T00:56:41
799;469;13;2010-12-01T20:11:22;22;2010-12-06T08:47:36
929;310;34;2010-12-01T20:50:45;101;2010-12-06T21:20:40
51;277;109;2010-12-01T21:09:20;103;2010-12-05T17:26:50
1412;147;56;2010-12-01T21:20:42;173;2010-12-02T01:52:03
1276;258;40;2010-12-01T21:25:07;66;2010-12-03T02:50:41
500;233;153;2010-12-01T21:38:17;133;2010-12-02T17:13:42
